0.003985	0.004075	0.004150	0.004207	0.004243	0.004254	0.003929	0.003924	0.003941	0.003986	0.004062	0.004176	0.004347	0.004549	0.004803	0.005117	0.002391	0.004177	0.008155	0.014710	0.032143	0.033608	0.027998	0.007971	0.002618	0.005417	0.005671	0.005953	0.006416	0.006656	0.008469	0.009414	0.030751	0.059248	0.020337	0.010333	0.006809	0.007999	0.011237	0.023941	0.065804	0.029734	0.010155	0.008990	0.012852	0.043774	0.019258	0.009137	0.008667	0.033368	0.006760	0.005812	0.009219	0.003783	0.003247	0.002239	0.002672	0.002163	0.002737	0.011840	0.003010	0.016535	0.002447	0.005333	0.004072	0.001741	0.001534	0.001419	0.001963	0.001238	
0.000772	0.000796	0.000816	0.000829	0.000834	0.000831	0.000793	0.000771	0.000739	0.000696	0.000640	0.000569	0.000135	0.000169	0.000338	0.000665	-0.001831	0.000178	0.004471	0.011450	0.029477	0.031568	0.026689	0.007786	0.002564	0.004452	0.004214	0.003974	0.004306	0.005227	0.006870	0.006616	0.027621	0.056892	0.023101	0.013360	0.009437	0.009961	0.012498	0.024301	0.065490	0.031074	0.012444	0.011809	0.015683	0.044950	0.017808	0.009035	0.010232	0.031447	0.003436	0.003068	0.008156	0.001359	0.000584	0.002235	0.000177	0.002430	0.000472	0.009380	0.002288	0.015345	0.003489	0.005166	0.005037	0.001090	0.000188	0.000431	0.001651	0.000511	
0.001064	0.001086	0.001092	0.001080	0.001047	0.000987	0.000505	0.000446	0.000429	0.000465	0.000561	0.000729	0.001270	0.001503	0.001720	0.001918	-0.001509	0.000164	0.004229	0.011110	0.029239	0.031510	0.026968	0.008841	0.003584	0.004633	0.003996	0.003649	0.003786	0.004323	0.006021	0.006361	0.027738	0.057156	0.022435	0.012920	0.009177	0.009768	0.012375	0.023904	0.064952	0.031218	0.012729	0.011936	0.015622	0.044482	0.017386	0.008737	0.009894	0.031320	0.003564	0.003306	0.008017	0.001000	0.000487	0.002041	0.000110	0.002341	0.000279	0.008708	0.002063	0.014541	0.003604	0.005409	0.004951	0.000507	0.000148	0.000393	0.002022	0.000228	
0.000460	0.000453	0.000454	0.000466	0.000491	0.000531	0.000670	0.000734	0.000804	0.000881	0.000965	0.001057	0.001117	0.001245	0.001402	0.001593	-0.001503	0.000187	0.004173	0.010862	0.028290	0.030635	0.026517	0.009651	0.004431	0.004294	0.003467	0.003899	0.004464	0.005244	0.006871	0.006684	0.027812	0.057169	0.022731	0.013752	0.010081	0.010209	0.012266	0.024316	0.065114	0.030345	0.011898	0.011448	0.015079	0.043870	0.017558	0.008773	0.009808	0.031308	0.003851	0.003540	0.007970	0.001136	0.000595	0.001974	0.000322	0.002208	0.000748	0.009085	0.001893	0.014552	0.002816	0.005568	0.004186	0.001433	0.000594	0.000742	0.002244	0.000161	
0.000738	0.000768	0.000793	0.000813	0.000825	0.000829	0.000552	0.000579	0.000650	0.000773	0.000957	0.001211	0.001935	0.002209	0.002419	0.002551	-0.001084	0.000406	0.004243	0.010843	0.028577	0.030521	0.025648	0.006869	0.002272	0.005969	0.006147	0.004728	0.004393	0.004915	0.006496	0.006718	0.027651	0.056584	0.023127	0.012261	0.008872	0.011023	0.013046	0.024238	0.064151	0.030915	0.012407	0.012320	0.015728	0.043645	0.017058	0.008271	0.009459	0.031144	0.003562	0.003101	0.007737	0.001233	0.000589	0.001907	0.000218	0.001654	0.000370	0.008184	0.001928	0.013997	0.003442	0.004901	0.004549	0.000521	0.000174	0.000295	0.001838	0.000538	
0.000856	0.000822	0.000791	0.000761	0.000735	0.000712	0.000640	0.000636	0.000650	0.000686	0.000747	0.000837	0.001065	0.001188	0.001310	0.001431	-0.001826	-0.000274	0.003552	0.010054	0.027095	0.029445	0.025537	0.009129	0.004625	0.006075	0.005753	0.005443	0.005623	0.006223	0.007738	0.007649	0.028196	0.056679	0.022933	0.014435	0.010361	0.009536	0.011850	0.024919	0.064525	0.029570	0.011352	0.010463	0.014478	0.042860	0.017496	0.008636	0.009440	0.031462	0.004388	0.004399	0.008187	0.001379	0.001376	0.002287	0.001413	0.002531	0.001866	0.009350	0.002466	0.014488	0.002232	0.005177	0.003027	0.001360	0.000681	0.000513	0.001696	0.000806	
0.005898	0.005961	0.006033	0.006115	0.006208	0.006315	0.006678	0.006775	0.006839	0.006862	0.006837	0.006754	0.006355	0.006229	0.006122	0.006041	0.003983	0.004823	0.007061	0.010946	0.020741	0.022926	0.022083	0.015679	0.013001	0.010609	0.008892	0.008399	0.007542	0.006600	0.005203	-0.000102	0.019336	0.050481	0.025863	0.012640	0.006343	0.005755	0.005312	0.019524	0.063372	0.026222	0.005533	0.009440	0.016376	0.045577	0.011743	0.009371	0.013953	0.029181	0.005116	0.007343	0.009011	0.003991	0.002255	0.003641	0.001105	0.001737	0.000534	0.006566	0.002249	0.012723	0.001719	0.004708	0.003754	0.001313	0.001707	0.001224	0.001973	0.000871	
0.005147	0.005172	0.005190	0.005202	0.005205	0.005198	0.004801	0.004831	0.004926	0.005097	0.005358	0.005724	0.006701	0.007128	0.007498	0.007795	0.006778	0.007405	0.008734	0.010890	0.014942	0.017814	0.020676	0.024298	0.024629	0.021867	0.018595	0.012189	0.008630	0.008240	0.008553	0.007519	0.026797	0.053279	0.012340	0.021722	0.031708	0.037472	0.037828	0.038215	0.066452	0.020847	0.007052	0.016459	0.020223	0.036374	0.017712	0.013339	0.015227	0.036567	0.018875	0.004311	0.010689	0.006188	0.004567	0.001902	0.000963	0.000506	0.000748	0.008808	0.001258	0.009189	0.000473	0.010088	0.000579	0.002278	0.003881	0.001206	0.001510	0.001473	
0.006086	0.006199	0.006286	0.006342	0.006359	0.006331	0.005928	0.005836	0.005738	0.005634	0.005525	0.005408	0.004258	0.004550	0.005297	0.006582	0.009190	0.011545	0.014287	0.017470	0.022449	0.024783	0.025921	0.024364	0.026238	0.033600	0.032071	0.018072	0.010965	0.010167	0.011773	0.015520	0.033209	0.055015	0.021872	0.002216	0.022431	0.064681	0.048020	0.019244	0.063103	0.031516	0.015398	0.024261	0.070517	0.021807	0.023144	0.012663	0.012801	0.055424	0.010620	0.002741	0.007184	0.009658	0.002552	0.003298	0.001861	0.001476	0.000071	0.010257	0.001064	0.007335	0.002600	0.013646	0.003726	0.008438	0.001456	0.001341	0.002467	0.000678	
0.008919	0.009361	0.009780	0.010171	0.010525	0.010832	0.010852	0.011069	0.011250	0.011387	0.011472	0.011492	0.011617	0.011397	0.010988	0.010358	0.006372	0.006503	0.008378	0.012313	0.022371	0.026085	0.027844	0.024666	0.029253	0.045508	0.045674	0.024238	0.014647	0.017460	0.019044	0.018641	0.037009	0.060848	0.015333	0.003501	0.033706	0.076937	0.032052	0.009826	0.059142	0.033852	0.013850	-0.003278	0.082313	0.041678	0.006692	0.002641	0.008103	0.073058	0.000802	0.010155	0.010147	0.008051	0.005402	0.004465	0.001504	0.003888	0.003613	0.011012	0.002441	0.009156	0.002946	0.011849	0.002252	0.011797	0.001843	0.001193	0.001034	0.000364	
0.001595	0.001596	0.001584	0.001558	0.001514	0.001451	0.001054	0.000992	0.000966	0.000982	0.001049	0.001175	0.001596	0.001781	0.001960	0.002130	-0.000677	0.000727	0.004113	0.009831	0.023089	0.027620	0.029031	0.022753	0.028175	0.049589	0.050535	0.025618	0.012913	0.011725	0.010852	0.009667	0.028041	0.054840	0.027350	0.019317	0.043662	0.078808	0.046984	0.032320	0.065867	0.025207	0.009471	0.001175	0.088950	0.037715	0.016051	0.009512	0.013214	0.076901	0.005734	0.006785	0.007814	0.009996	0.001306	0.002168	0.001780	0.000770	0.000287	0.009001	0.001167	0.010139	0.001607	0.018980	0.001245	0.013536	0.000262	0.000306	0.000586	0.000436	
0.005881	0.005927	0.005969	0.006006	0.006037	0.006060	0.005707	0.005770	0.005899	0.006105	0.006400	0.006801	0.007619	0.008160	0.008730	0.009330	0.006310	0.008528	0.013246	0.020902	0.039960	0.043288	0.039965	0.021313	0.023579	0.048653	0.049759	0.022897	0.009033	0.007362	0.005906	0.003975	0.022783	0.051312	0.028452	0.019195	0.041832	0.077110	0.051408	0.037574	0.070111	0.014789	0.000989	0.001330	0.105836	0.021486	0.018123	0.004940	0.003551	0.079485	0.010686	0.009757	0.010869	0.006556	0.003471	0.004925	0.003985	0.003283	0.002173	0.008291	0.001798	0.012716	0.003739	0.010757	0.004086	0.014248	0.002230	0.002042	0.000653	0.002150	
0.001390	0.001404	0.001399	0.001372	0.001319	0.001235	0.000672	0.000583	0.000541	0.000555	0.000635	0.000792	0.001562	0.001704	0.001736	0.001637	-0.002027	-0.001014	0.002086	0.007646	0.020783	0.025657	0.027787	0.023129	0.028826	0.049564	0.049857	0.023743	0.010263	0.008994	0.007356	0.004657	0.021742	0.048711	0.031932	0.024388	0.048271	0.080469	0.038840	0.024301	0.059749	0.031657	0.013801	0.006101	0.093637	0.034114	0.016059	0.009282	0.012749	0.073803	0.005400	0.006509	0.007421	0.009532	0.001187	0.002236	0.002467	0.000746	0.000057	0.007374	0.002395	0.016868	0.002650	0.018063	0.002171	0.012427	0.000406	0.000252	0.001318	0.000393	
0.001505	0.001529	0.001570	0.001633	0.001719	0.001834	0.002218	0.002364	0.002503	0.002633	0.002751	0.002853	0.002577	0.002785	0.003128	0.003629	0.001051	0.003338	0.008077	0.015696	0.034595	0.037812	0.034357	0.014645	0.019477	0.052059	0.056921	0.030523	0.017789	0.017390	0.017320	0.017094	0.036370	0.062319	0.020687	0.017051	0.045576	0.079185	0.031281	0.006475	0.050941	0.039849	0.017508	0.008551	0.099185	0.029828	0.017982	0.009347	0.010494	0.071185	0.007902	0.008110	0.009903	0.006950	0.003018	0.005991	0.004973	0.003107	0.003349	0.010812	0.003726	0.020206	0.004263	0.009732	0.003872	0.012478	0.001319	0.001440	0.002079	0.001466	
0.003862	0.003888	0.003913	0.003936	0.003955	0.003971	0.003714	0.003766	0.003868	0.004032	0.004266	0.004583	0.005394	0.005753	0.006061	0.006305	0.003195	0.004660	0.008224	0.014258	0.028954	0.032728	0.032237	0.021450	0.025887	0.049015	0.050643	0.026060	0.013976	0.013638	0.013905	0.014170	0.034586	0.061180	0.012518	0.006359	0.033699	0.073029	0.050074	0.031650	0.062208	0.031063	0.016443	0.010942	0.109353	0.022792	0.016672	0.007710	0.009757	0.067203	0.006348	0.007215	0.007607	0.009214	0.002241	0.003837	0.003421	0.000688	0.000874	0.006513	0.002531	0.020123	0.004242	0.017096	0.005270	0.011611	0.000534	0.000644	0.001774	0.000202	
0.002441	0.002455	0.002467	0.002479	0.002489	0.002497	0.002303	0.002338	0.002413	0.002533	0.002707	0.002943	0.003767	0.003949	0.003996	0.003882	-0.000029	0.000975	0.004152	0.009887	0.023832	0.028375	0.029603	0.022861	0.027752	0.048080	0.048709	0.024309	0.012078	0.011465	0.011237	0.010801	0.029892	0.056389	0.021037	0.012777	0.036548	0.073119	0.051524	0.036068	0.066768	0.018879	0.004363	-0.005840	0.079369	0.037867	0.014556	0.008393	0.011283	0.059428	0.002910	0.003186	0.005985	0.009031	0.001595	0.003483	0.002567	0.001537	0.000882	0.007242	0.002669	0.020162	0.004776	0.009312	0.005948	0.011158	0.000481	0.000310	0.000468	0.000629	
0.005855	0.005900	0.005944	0.005986	0.006026	0.006063	0.005790	0.005870	0.006010	0.006220	0.006512	0.006901	0.007612	0.008152	0.008744	0.009393	0.006857	0.009023	0.013461	0.020568	0.038226	0.041110	0.037675	0.019435	0.022033	0.047561	0.049481	0.024230	0.011308	0.009993	0.008253	0.005415	0.021371	0.046945	0.032781	0.025671	0.049491	0.079967	0.033036	0.021031	0.057864	0.027933	0.008055	-0.003840	0.083837	0.033564	0.018184	0.010198	0.011129	0.055531	0.003935	0.004728	0.006464	0.010008	0.003577	0.004596	0.001282	0.001933	0.001967	0.009846	0.001004	0.018213	0.003403	0.018289	0.003703	0.010940	0.001426	0.001333	0.000784	0.000776	
0.004166	0.004259	0.004330	0.004376	0.004391	0.004369	0.003806	0.003772	0.003784	0.003852	0.003984	0.004194	0.004891	0.005132	0.005314	0.005425	0.002923	0.003923	0.006509	0.010963	0.020803	0.025272	0.028173	0.027509	0.031398	0.043851	0.041116	0.016611	0.004162	0.003691	0.004370	0.006006	0.025937	0.053193	0.024003	0.017601	0.043270	0.076278	0.031846	0.007565	0.048447	0.039210	0.016168	0.005370	0.091681	0.023462	0.025071	0.016444	0.016939	0.043362	-0.002520	0.004461	0.006627	0.008412	0.002670	0.002164	0.005729	0.002311	0.002054	0.005410	0.003942	0.017171	0.002471	0.007607	0.006630	0.009689	0.002374	0.001813	0.001304	0.001347	
